4100158.20260415,20260415,데일리안,"""여기가 코디 맛집"" 네이버, 컨템포러리 패션 서비스 '노크잇' 출시",경제>서비스_쇼핑,6,0.628,
2100201.20260415,20260415,머니투데이,"""우영미 포터리 다 모였다"" 네이버, 패션 서비스 '노크잇' 출시",경제>서비스_쇼핑,6,0.6031,https://www.mt.co.kr/tech/2026/04/15/2026041509010495105
2100311.20260415,20260415,서울경제,"네이버, 컨템포러리 패션 서비스 ‘노크잇’ 출시...2030 집중 타겟",경제>서비스_쇼핑,6,0.7765,https://www.sedaily.com/article/20032654?ref=kpf
2100701.20260415,20260415,헤럴드경제,작년 12조 벌어들인 올다무 백화점과 격차 더 벌렸다 [언박싱],경제>유통,5,0.6579,https://biz.heraldcorp.com/article/10717441
4100078.20260415,20260415,뉴스핌,"네이버, 컨템포러리 패션 서비스 '노크잇' 출시",경제>서비스_쇼핑,6,0.5474,https://www.newspim.com/news/view/20260415000141
2100101.20260415,20260415,매일경제,"“편집숍 둘러보는 것처럼” W컨셉, 모바일 앱 리뉴얼",경제>서비스_쇼핑,6,0.3997,http://www.mk.co.kr/article/12017265
4100158.20260415,20260415,데일리안,"W컨셉, 모바일 앱 디자인 개편 브랜드 화보 룩북 전면 배치",경제>서비스_쇼핑,6,0.6846,
4101008.20260415,20260415,이데일리,"네이버, 패션 큐레이션 ‘노크잇’ 출시 2030 ‘코디 맛집’ 공략",경제>서비스_쇼핑,6,0.764,http://www.edaily.co.kr/news/newspath.asp?newsid=02676486645416448
4101008.20260415,20260415,이데일리,"한세엠케이 'NBA', 17일부터 '애니버서리 위크'",경제>서비스_쇼핑,0,0.8955,http://www.edaily.co.kr/news/newspath.asp?newsid=02646966645416448
1100751.20260415,20260415,아시아투데이,"네이버, 패션 아이템 추천 서비스 '노크잇' 새롭게 적용",경제>서비스_쇼핑,6,0.6226,https://www.asiatoday.co.kr/view.php?key=20260415010004511
2100801.20260415,20260415,아시아경제,"네이버, 컨템포러리 패션 서비스 '노크잇' 출시 ""2030 패션 단골 공략""",경제>서비스_쇼핑,6,0.6136,https://view.asiae.co.kr/article/2026041508204485511
2100501.20260415,20260415,파이낸셜뉴스,"네이버, 컨템포러리 패션 '노크잇' 출시 2030 취향 저격 나선다",경제>서비스_쇼핑,6,0.6512,http://www.fnnews.com/news/202604150819562011
2100851.20260415,20260415,아주경제,"네이버, 패션 큐레이션 '노크잇' 출시 2030 겨냥한 쇼핑 경험 강화",경제>서비스_쇼핑,6,0.741,https://www.ajunews.com/view/20260415081142916
2100311.20260415,20260415,서울경제,“한국인들 없어서 못 살 때 중동선 파리 날렸다” 전쟁 ‘직격탄’ 맞은 루이비통,경제>유통,5,0.9775,https://www.sedaily.com/article/20032563?ref=kpf
2100501.20260415,20260415,파이낸셜뉴스,"""쇼핑보다 산에 가요""..외국인 등산 유행에 '이곳' 특수 누린다",경제>서비스_쇼핑,2,0.4497,http://www.fnnews.com/news/202604131426250899
1100801.20260415,20260415,조선일보,“실리가 최우선” 인천공항 면세점 다시 4파전,경제>유통,2,0.682,https://www.chosun.com/economy/market_trend/2026/04/15/B45IAVT73ZASHKGBPCORJYYEF4/?utm_source=bigkinds&utm_medium=original&utm_campaign=news
1500401.202604152,20260415,국제신문,호르무즈 역봉쇄에 주유소 휘발유값 다시 2000원 턱밑(종합),경제>산업_기업,5,0.93,http://www.kookje.co.kr/news2011/asp/newsbody.asp?code=0200&key=20260415.22005004160
2100861.202604151,20260415,브릿지경제,"[종합] 다이소, 온라인몰 품고 작년 매출 4.5조원 돌파",경제>유통,5,0.6322,https://www.viva100.com/article/20260414501012
2100861.202604151,20260415,브릿지경제,"다이소, 고물가 속 ‘가성비 소비’ 타고 역대 최대 실적 매출 4.5조 돌파",경제>유통,5,0.9248,https://www.viva100.com/article/20260414501016
2100861.202604151,20260415,브릿지경제,"[유통소식] 부산 백화점가, 이색 패션 팝업스토어 잇달아 오픈 MZ 쇼핑객 발길 잡는다",경제>서비스_쇼핑,2,0.3167,https://www.viva100.com/article/20260414500728
2100861.202604151,20260415,브릿지경제,"“핵심 브랜드는 크게” 신세계百, ‘메가샵 전략’으로 매출 객단가 동반 상승",경제>유통,5,0.4706,https://www.viva100.com/article/20260414500455
2100861.202604151,20260415,브릿지경제,"‘겨울 성수기 뛰어넘었다’ 에이블리, 3월 쇼핑몰 카테고리 거래액 역대 최고치",경제>유통,6,0.7535,https://www.viva100.com/article/20260414500290
2100861.20260415,20260415,브릿지경제,"“길어진 여름, 가볍고 시원하게” 마트 편의점 ‘가성비 쿨웨어’ 경쟁",경제>유통,3,0.5096,https://www.viva100.com/article/20260414500282
2100601.202604142,20260414,한국경제,1000원짜리 팔아 매출 '4조 클럽' 가입한 다이소,경제>유통,5,0.8386,https://www.hankyung.com/article/2026041409967
1100101.202604142,20260414,경향신문,"‘가성비’ 다이소, 작년 매출 첫 4조 돌파",경제>유통,5,0.7808,https://www.khan.co.kr/article/202604142058005
2100601.202604141,20260414,한국경제,"'주윤발 트렌치'는 가라 짧아진 봄 가을, 숏트렌치 시대가 온다 [장서우의 하입:hype]",경제>산업_기업,3,0.7468,https://www.hankyung.com/article/202604140750i
1500701.202604141,20260414,부산일보,중동 위기속 '협력사 지킨다' 민관 협업 연내 10조원 무역금융 조성,경제>산업_기업,5,0.9734,https://www.busan.com/view/busan/view.php?code=2026041418330251351
2100501.202604141,20260414,파이낸셜뉴스,다이소 가성비 전략 통했다 작년 매출 4조5천억,경제>유통,5,0.9963,http://www.fnnews.com/news/202604141821116386
2100501.202604141,20260414,파이낸셜뉴스,'한사랑산악회'처럼 복장 갖추고 K등산에 빠진 외국인,경제>서비스_쇼핑,2,0.4418,http://www.fnnews.com/news/202604141820488895
1100751.202604141,20260414,아시아투데이,"롯데百 '타임빌라스' 전략 수정 ""기존 점포 리뉴얼 집중""",경제>서비스_쇼핑,5,0.5612,https://www.asiatoday.co.kr/view.php?key=20260415010004444
2100351.202604141,20260414,이투데이,"뷰티 페스타 열전 29CM 컬리 W컨셉, 봄철 ‘번들 소비’ 노린다",경제>서비스_쇼핑,6,0.3991,https://www.etoday.co.kr/news/view/2575678
2100601.202604141,20260414,한국경제,'1000원짜리라 우습게 봤는데' 다이소 '4.5조 잭팟' 터졌다,경제>유통,5,0.8221,https://www.hankyung.com/article/2026041406361
2100851.202604141,20260414,아주경제,"'사상 첫 외부 출신 수장' 김대일호(號) 세븐일레븐, 효율화 PB 강화로 반등 시동",경제>유통,5,0.8074,https://www.ajunews.com/view/20260413144824705
2100101.202604141,20260414,매일경제,지방 백화점들 살리는 신세계만의 비법...“잘 되는 브랜드 더 크게 키워라”,경제>서비스_쇼핑,2,0.4511,http://www.mk.co.kr/article/12016730
4100958.202604141,20260414,EBN,"[Fashion & NOW] 에이블리, 3월 쇼핑몰 카테고리 거래액 역대 최고치 등",경제>서비스_쇼핑,6,0.4683,https://www.ebn.co.kr/news/articleView.html?idxno=1705431
2100101.202604141,20260414,매일경제,'저가 쇼핑' 다이소의 질주  작년 매출 영업익 역대최대,경제>유통,5,0.8465,http://www.mk.co.kr/article/12016683
1101101.202604141,20260414,한국일보,"1000원짜리 팔아 매출 '4조5000억' 다이소, 영업이익률 10% 육박",경제>유통,5,0.9424,https://www.hankookilbo.com/news/article/A2026041414420005364
6101202.202604141,20260414,주간한국,"다이소, 지난해 매출 4.5조원 ""전략 기획상품 실적 견인""",경제>유통,5,0.897,https://weekly.hankooki.com/news/articleView.html?idxno=7159841
2100101.202604141,20260414,매일경제,“1천원짜리 팔아 태산을 쌓았다” 아성다이소 작년 매출 4.5조 돌파,경제>유통,5,0.8911,http://www.mk.co.kr/article/12016598
4101008.202604141,20260414,이데일리,"“굿즈 아닌 콘텐츠 판다” 유통가, KBO 팬덤 공략법 바뀌었다",경제>서비스_쇼핑,6,0.4023,http://www.edaily.co.kr/news/newspath.asp?newsid=04280406645416120
1100401.202604141,20260414,동아일보,"불황이 불러온 1000원 전성시대 다이소, ‘매출 4조 클럽’ 달성",경제>유통,5,0.895,https://www.donga.com/news/Economy/article/all/20260414/133736781/1
2100101.202604141,20260414,매일경제,“이란 전쟁이 끼얹은 찬물에...” 명품 LVMH 1분기 매출‘제자리걸음’,경제>유통,5,0.9975,http://www.mk.co.kr/article/12016587
2100051.202604141,20260414,대한경제,[뷰티톡톡] 롬앤ㆍ스킨1004ㆍAGE20'Sㆍ센슬,경제>서비스_쇼핑,0,0.5718,http://www.dnews.co.kr/uhtml/view.jsp?idxno=202604141445056580199
1100201.202604141,20260414,국민일보,"‘잘 되는 브랜드 더 크게’ 신세계百 메가샵 전략, 지역서 통했다",경제>서비스_쇼핑,2,0.3938,https://www.kmib.co.kr/article/view.asp?arcid=0029678353&code=61141111&cp=kd
2100201.202604141,20260414,머니투데이,"""골프복도, 립스틱도 여기서 샀다"" 다이소로 바뀐 소비 습관",경제>유통,5,0.4869,https://www.mt.co.kr/living/2026/04/14/2026041412221746835
7101201.202604141,20260414,디지털타임스,‘호르무즈 나비효과’ 직구 이어 역직구도 배송비 비상,경제>유통,5,0.8184,https://www.dt.co.kr/article/12057380?ref=jeadan
2100801.202604141,20260414,아시아경제,"다이소, 작년 매출 4.5조원 돌파 영업익 19%↑",경제>유통,5,0.9168,https://view.asiae.co.kr/article/2026041415503809407
7100501.202604141,20260414,전자신문,"한진, '대어' 무신사 품는다 택배업계, 패션 수주 경쟁 불꽃",경제>산업_기업,6,0.606,http://www.etnews.com/20260414000251
2100201.202604141,20260414,머니투데이,"""비싸봤자 5000원인데"" 다이소 매출 4.5조 '역대 최대'...수익률도 대박",경제>유통,5,0.7688,https://www.mt.co.kr/living/2026/04/14/2026041415390254641
2100851.202604141,20260414,아주경제,1000원짜리 팔아 매출 4.5조... 불황 이긴 다이소,경제>유통,5,0.9528,https://www.ajunews.com/view/20260414154855662
2100351.202604141,20260414,이투데이,"고물가에 ‘균일가 전략’ 대박...아성다이소, ‘4조 매출 시대’ 열었다",경제>산업_기업,5,0.7973,https://www.etoday.co.kr/news/view/2575645
2100701.202604141,20260414,헤럴드경제,"민관, 올해 10조원 무역금융 조성 콜마, 무신사 등 소비재 기업도 출연",경제>산업_기업,5,0.9613,https://biz.heraldcorp.com/article/10717066
1100401.202604141,20260414,동아일보,"다이소, 매출 4조 첫 돌파 작년 4조5364억 ‘역대 최대’",경제>유통,5,0.9948,https://www.donga.com/news/Economy/article/all/20260414/133735756/1
1100801.202604141,20260414,조선일보,다이소 매출 4조원 돌파... 고물가 속 가성비 제품 날았다,경제>유통,5,0.9756,https://www.chosun.com/economy/2026/04/14/NTCMHWXV4VGQPM3GB5X6XQZW4I/?utm_source=bigkinds&utm_medium=original&utm_campaign=news
10100301.20260414,20260414,스포츠한국,"아성다이소, 작년 매출 4.5조 고물가 시대 '가성비 수요'에 실적 껑충",경제>유통,5,0.9546,https://sports.hankooki.com/news/articleView.html?idxno=6930898
4100158.202604141,20260414,데일리안,"아성다이소, 연매출 4.5조 '역대 최대'",경제>산업_기업,5,0.953,
1100201.202604141,20260414,국민일보,"다이소, 지난해 매출 4조5000억원 ‘역대 최대’ 고물가 속 빛난 합리적 소비",경제>유통,5,0.9667,https://www.kmib.co.kr/article/view.asp?arcid=0029678073&code=61141111&cp=kd
2100601.202604141,20260414,한국경제,수전 샤워기도 패션 플랫폼에서 산다,경제>서비스_쇼핑,6,0.5254,https://www.hankyung.com/article/202604140153i
2100501.202604141,20260414,파이낸셜뉴스,"'5000원 매장 무시하지마!'..다이소, 매출 4조5000억 돌파 영업이익도 4000억대 안착",경제>유통,5,0.9758,http://www.fnnews.com/news/202604141458308137
2100501.202604141,20260414,파이낸셜뉴스,"'규모의 힘'으로 판 바꾼다 신세계百, 중소형 점포 '메가샵 전략' 성과",경제>유통,5,0.4614,http://www.fnnews.com/news/202604141454104583
2100601.202604141,20260414,한국경제,"""이 와중에 누가 명품 사요?"" 직격탄 맞은 루이비통 '초비상'",경제>유통,5,0.9251,https://www.hankyung.com/article/202604140006i
1100101.202604141,20260414,경향신문,신세계백화점 “메가샵 전략 통했다”,경제>서비스_쇼핑,2,0.4327,https://www.khan.co.kr/article/202604141507001
