수집날짜,발행날짜,키워드매칭,기사제목,링크,출처,미디어타입,비고
2026-04-02,2026-04-02,효성,"HS효성첨단소재, 멸종위기종 보전 후원 인정서 수여 - 퍼블릭뉴스통신",https://news.google.com/rss/articles/CBMia0FVX3lxTFBkU3FPUDAxOFhSaG1aaDgtbFZiaTM2WjFoTmZ6TXNaZE9VZmF0czhFN1ZQUldackpLTUt2X0dTTFoxcTF6eFc3TDN6djltX1ozcXNOUXpGMTdIYkFxTTlTMDJOZFRkM3lLdTI0?oc=5,퍼블릭뉴스통신,Portal,
2026-04-02,2026-04-02,효성,"HS효성첨단소재, 멸종위기종 보전 위한 활동 노력 인정받아 - 핀포인트뉴스",https://news.google.com/rss/articles/CBMic0FVX3lxTFBUcDhVR3NxR2hqY2FwNkk0Y1RyUlNUcXhXQ0NEM0s3Z004SjZKSkZvMjRIdzlQUEFXT1FERkhBdkNZdzRJdXBVWEVyaXpsTGdsY1ZmR0c1b2hDV0xiVkpGdlBnejl6ZUstTWRVNFlaOVJYdzDSAXdBVV95cUxQOFZXSHZCRHloREtQelNYekw2dnFPNVhxOHNMNnJXV29FRkZRelJ2UUYxT2NaM1dUQmgxa0JleVQ3dlM4OGk1YVVURVpPQ1ViV1hhQWEyXy1mZW5MVjFNemdGZFNjQ1BIVWt6Yi1CblROZWFRWHNxVQ?oc=5,핀포인트뉴스,Portal,
2026-04-02,2026-04-01,던필드그룹,편집숍 '언베일' 통해 한국 패션의 미래 자산 발굴,http://www.apparelnews.co.kr/news/news_view/?idx=224341,네이버 뉴스,Portal,
2026-04-02,2026-04-01,던필드그룹,"""편집숍 '언베일' 통해 한국 패션의 미래 자산 발굴"" - 어패럴뉴스",https://news.google.com/rss/articles/CBMidEFVX3lxTFBZUlpFazN4VHVQbFktM2FLN0hBMmlHUHQweElUTWFHYks4OTZTMFpDeGhBWkZ4LTdPcncyZnRWSXpfOXNXSF95MnBOVUtPYTFfNThGaEpWOWZhXzNNN2RqcTY0dFQ1d0JfcnBiVFlQMW5jRWpZ?oc=5,어패럴뉴스,Portal,
2026-04-02,2026-04-01,무신사,"무신사 사외이사에 박창근 선임, 제일모직·리바이스 거친 글로벌 패션 전문가 - businesspost.co.kr",https://news.google.com/rss/articles/CBMic0FVX3lxTE9nUi1jR19ncUlueW1NVEFqQ2htWC1JNW1Mc1NTcklZdC11aS0zNXQ3UjZ5ZDhvZjFiT3Nna1dfVDk4OG14RUtJNzhTRmNrNkdNNGppRkJEMk1BRWphamZFUjRrQzEyX1FvOVpLY21zYVcxSWs?oc=5,businesspost.co.kr,Portal,
2026-04-02,2026-04-01,무신사,"무신사스탠다드 수익 기여도 커진다, 조만호 '자체브랜드 기업' 체질 강화 - businesspost.co.kr",https://news.google.com/rss/articles/CBMic0FVX3lxTE43eEw4Sm5sYUs1dHpiQ2dQend5SGdMX09nWHNRUXFrcmVsa0V2MHVFUFVrdy00S0RWZ3A0WnJRaWJuSE9pX1hyajVjR1F6NFZKeENXaDVyTjZ0cXl4azROQmxWUVVoMEFGVm50WVQ2eV9qV00?oc=5,businesspost.co.kr,Portal,
2026-04-02,2026-04-01,무신사,"무신사, 디스커스 애슬레틱 우먼 컬렉션 최초로 선봬 - dailian.co.kr",https://news.google.com/rss/articles/CBMiV0FVX3lxTFBTSUNQZVZzeWFmbXN2S3Q1U0FXaW1wcTJsZzl6QVJGMWNmVXNkaWs4UXlQRXQ0Q0ZkZEtkR01mcC0wbUNLc2F5VTdRc0VSWUxQSGt6UWo5b9IBpgJBVV95cUxPbzVsbVBjcVFybW1WQ2MzRm9ZXzBJQjA4OGFSQS1YMm9HT2pCNnV3bk1RdW1xQlBzZzdqdkViaWlhOS02Ym1CMjRwUW5pcDJtZlQxU2ZoXzd2dEs4UDdEaGtnd1g2RU1qOUJoQW9hNGpBLWg5SWgtZVh5YjFrOTdSVlhWNmpwZ1BtSlV0V3pxXzZ0aDVLa0gzTzBmMEdLM1NLMkxseEhiSlhxVjVGZ1NlVnByODBnNUE3Wl9sVU5WRm5DdDF5RV9UbGhtMEM4N2lyMXloN3hiSHgzdkVZZkFIRS1UQmZ6cWplZm5BelhWSkY3anNBOVZFMFdlNG41cTR2R1FGOWZKNHkyZVVnbXB1ZHM2T2UwTlpiRlVrbFBjVmNtSnoyMmc?oc=5,dailian.co.kr,Portal,
2026-04-02,2026-04-01,무신사,"[인사] 무신사, 제일모직·리바이스 출신 박창근 사외이사 선임 - fashionbiz.co.kr",https://news.google.com/rss/articles/CBMiUEFVX3lxTE1HR253bW01X3FSM0lSc0ZUUlFWQ2w1cjBnNkZSS2daN0M5Z2ROSTQzTWtFUVBCTGVWb1IySk56TzZBTnpZRENZbjZzMTFEWnZ4?oc=5,fashionbiz.co.kr,Portal,
2026-04-02,2026-04-01,무신사,"무신사, 지난해 매출 1조4679억·영업익 1405억 '최대 실적' - fashionbiz.co.kr",https://news.google.com/rss/articles/CBMiUEFVX3lxTE44STNOa2N1N2NZYjNFcWcxS3NoQ3hzdWJTWlJiZUQ0Z2xCX0RQTk9pQnFSeFlPdlAxSmdaLXpkWmtaUTNqZzQ1bHhXM0ptbi1o?oc=5,fashionbiz.co.kr,Portal,
2026-04-02,2026-04-01,무신사,"무신사, 최운식 브랜드사업 부문장 영입 효과…PB 성장으로 최대 실적 - fetv.co.kr",https://news.google.com/rss/articles/CBMiX0FVX3lxTE9LMDhSWlo0c1phQXFGM2NhTFNlLVY5aXlMWV9PV2JBU25USzZkV1FZME1BOGpMalh0Sl9VZFo4LTFvRE42NHdXMnc1QVFRc1BJUmVvSXFPakFrdkxXS09z?oc=5,fetv.co.kr,Portal,
2026-04-02,2026-04-01,무신사,[인사] 무신사 - shinailbo.co.kr,https://news.google.com/rss/articles/CBMicEFVX3lxTFBqdmNNNnNNZHB0Zk9kODhEUVpQVGVYMUc4STZDYkM4ZU9wZzhYT3JwWDhjQkpZelJlSUM2WFlLLWpUX291Snp3QUVmYXk2ZzlvQ1dka1Q2UjNKc2J1RGV4MWNOTUg1aDVpUlFRcjBUNE0?oc=5,shinailbo.co.kr,Portal,
2026-04-02,2026-04-01,무신사,무신사 킥스 MUSINSA KICKS - TENANT news,https://news.google.com/rss/articles/CBMiTEFVX3lxTE9ySDhwT3h2OWlGaERKWlVjelV4WTFBM25KaV9LWXFsTjFvbjBRM09YVzUxY1EtUUQyUTB0bnVZdHlaWmR5MmV5Q0ZCeDY?oc=5,TENANT news,Portal,
2026-04-02,2026-04-01,무신사,"서울 서북권 상권 정조준 ‘무신사 스탠다드’, 38번째 거점 확보 - TENANT news",https://news.google.com/rss/articles/CBMiTEFVX3lxTE15WnNScGo2MnlFNkxkWWhONlZiWHBtZVJ2NEl1Tk9TZjdYX0cwV2hFQnpyMW5aQmlqZ1VFdnJ3dXlBejZEX3U2bmNqWS0?oc=5,TENANT news,Portal,
2026-04-02,2026-04-01,무신사,"""서울 서북권 공략"" 무신사 스탠다드, 롯데몰 은평점 개장 - v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTFB4ZWZ5R3BQOERPazRrZEN5N0JBTGVwWVBxSkpaTmVISnFiVzJLaGJaX215NjdpQXREMGYycXlxY1E4RVF6QnpKN1BtNmtIX0E?oc=5,v.daum.net,Portal,
2026-04-02,2026-04-01,무신사,[패션·뷰티 뉴스픽] 애경산업·LF·무신사·​​​​​​​신성통상 - v.daum.net,https://news.google.com/rss/articles/CBMiT0FVX3lxTE9keERsZzVQY0NvQzVhNnY1Y1p1NkNwN0NWRHA0dENSRG1XNll5em4zUkU4YjRnM0FrOWZnem9RdXFnUkdzTFVwbloteW5jRXM?oc=5,v.daum.net,Portal,
2026-04-02,2026-04-01,무신사,"리바이스·제일모직 출신 박창근, 무신사 이사회 합류 - v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTE5xZ29KMUkydVI1ODZTVWhZUzc1VVE3SENmcXhacC1VS081cGg0M3BHVm55ZGhOSEpFVVdmckcwWV9QSkd0OWx6OUpYdVlITUU?oc=5,v.daum.net,Portal,
2026-04-02,2026-04-01,무신사,"무신사 스탠다드, 롯데몰 은평점 신규 오픈…서북권 접점 확대 - v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTE12SkJaY19sNEo3TDQwR2JOcWMzbG1kVjNhTG83b19ueXVqS3FlbndTcEFBTW1JWHhpX1l5U0xYNl9JeFNXNW5ldTFLbnlzb28?oc=5,v.daum.net,Portal,
2026-04-02,2026-04-01,무신사,"무신사, 경영 혁신 드라이브…패션 전문가 '박창근 사외이사' 선임 - v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTE9zOWVFTFZ3dFFVSVJ0Wkp3NEpXRE01Zm5jRUU1dEVOUkNhY2RTcnhXWGdwZEVzd3k3WEJrTFlrbE5GUjJPcHVnVUE4cEIwblU?oc=5,v.daum.net,Portal,
2026-04-02,2026-04-01,무신사,"무신사, 지난해 영업이익 1405억원…사상 최대 - v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTE9ES0JFOVBjN0R4aVNGT2QxNjRxZWNWSTVDeUtkd1lkbndEODRkRWxWelRmcWo4YUFab1BfRE8yTE96WDR5M1VzWDYtTzhuLXM?oc=5,v.daum.net,Portal,
2026-04-02,2026-04-01,무신사,"무신사, 패션 전문가 박창근 사외이사 선임…""글로벌 공략 강화"" - v.daum.net",https://news.google.com/rss/articles/CBMiRkFVX3lxTE1zX0xHRE9XZ09NVW96T3hQcnBJYnBXTVduQnF6V0s3aEFsbC1tbHhyM25STjA3MlAya21qOTh3Qjl6SzVVRGc?oc=5,v.daum.net,Portal,
2026-04-02,2026-04-01,무신사,"조만호 무신사 대표, 지난해 보수 12억1500만원…전년比 0.08% 증가 - v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTE9KdDdkckdEQlhnME9nRU03RVB6bF91NGZ4emRfNXZROEx1TkRPRUZOdG9vejVyOElhS0dmWTZ6Y1VKaklzV2FQSmtGS3VhTEU?oc=5,v.daum.net,Portal,
2026-04-02,2026-04-01,무신사,"패션 전문 매거진 품은 무신사…""입점 중소 브랜드 홍보에 활용"" - v.daum.net",https://news.google.com/rss/articles/CBMiS0FVX3lxTE41aVFrTE4xMUpJRVhsOXVtUVIxQ2dzZW9MQTRaUUFlekc4M204Wk8teFhTVUlFNnFmZ2ZPd2pHLWJ2YXFBemZ6MHMyYw?oc=5,v.daum.net,Portal,
2026-04-02,2026-04-01,무신사,"""서울 서북권 공략"" 무신사 스탠다드, 롯데몰 은평점 개장 - 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE1sQ016anhEZnNYWjhkcHQtQUdIQUR0cmtaMVZoV0ViektDSXBobVhiN1p2MV9GR0djQzJVTFpGVHlnT29pLTZvNVNMejVMZTBxcklv?oc=5,네이트,Portal,
2026-04-02,2026-04-01,무신사,"무신사, '디스커스' 우먼라인 첫 공개…성수 팝업 연다 - 네이트",https://news.google.com/rss/articles/CBMiYEFVX3lxTFB1TXhWcG00QVhlR2YzUnNWV1VJazM5cGFmRWpJczJDM3BSbE9iMVMtd0dTdDNoMTAwOVlBdmNBN0JOYjRITHhIM0pwRko0eWR5TUJ2YWZ4eDdCeUIwN0l2Tw?oc=5,네이트,Portal,
2026-04-02,2026-04-01,무신사,"무신사, 여성 패션부터 뷰티까지…봄 쇼핑 수요 잡는다 - 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE1uSExqVDNlR0M4Y2lwcUcwWVpmSTYxY25LNWR2cmx5TXhoTUxZV0Vjb3EzNnpvNUh5WEJsNVhYamJud05MTzUxdG9NZUpkUGhBYTAw?oc=5,네이트,Portal,
2026-04-02,2026-04-01,무신사,"무신사, 지난해 영업이익 1405억원…사상 최대 - 노컷뉴스",https://news.google.com/rss/articles/CBMiUkFVX3lxTE1KWGtHTFdRNC1BbF9ITFMtTVpYbC03djcxNkhaY1VFal9RckJyYnFLVFZUekdVT2tnbGZ6eXJheDVqel9mUkFrSWNFSHNaVlBiUnc?oc=5,노컷뉴스,Portal,
2026-04-02,2026-04-01,무신사,네이버·올리브영·무신사뷰티...판 커지는 온라인 뷰티 시장 - 녹색경제신문,https://news.google.com/rss/articles/CBMiaEFVX3lxTE1QWnNfSTBOU0tlclE0RmdNR2ZNTGl5OHhOTkhHY0lDOERQRnJFMDFwS0NXMWg4cTlfRDdRMlFxcDE2RjB6S1RQRldHdHNhQVd2R3Y0TlNveDhISkZJdi1QTi1YNERoMlVw?oc=5,녹색경제신문,Portal,
2026-04-02,2026-04-01,무신사,"무신사 스탠다드, 롯데몰 은평점 신규 오픈…서북권 접점 확대 - 뉴스1",https://news.google.com/rss/articles/CBMiX0FVX3lxTE1ITG45dW9iUWZvVDl6YWhUc3Vfay1QbGFrU2tJN3RFek51OGlVc1BobGdIUGkyaDRDa1h2UUcwWTU1OFF0QldSamR0eWFnUElSVXMweWwta25RYzNUWE1r?oc=5,뉴스1,Portal,
2026-04-02,2026-04-01,무신사,"조만호 무신사 대표, 지난해 보수 12억1500만원…전년比 0.08% 증가 - 뉴스1",https://news.google.com/rss/articles/CBMiX0FVX3lxTE50TWYzb0MyRlQ0bGx3bXNseUUtTm1pNXh4czZBLTRtaHZDVS1TazJfXzZsN1psa0ZDa0V6UnBnMGxST0FmVmYzNGJzdXoteHpwekZoZ2hSejR3RnZiNGVZ?oc=5,뉴스1,Portal,
2026-04-02,2026-04-01,무신사,패션업계 울상인데 무신사만 웃었다…최대 실적에 IPO 재점화 - 뉴스포스트,https://news.google.com/rss/articles/CBMiaEFVX3lxTFAxZ3BUQ0FXcVRYRndiTm5pbDZpTlRmT1F6eDgtRVRPbE5QUjJPRWlKaWZkRzhKeTFFRUUtX1ZLTHQ3RExHZGotM2M4c2FYc0J6emtYMVVKN0t3ZjhrXzIxMFRaQmxHTDY2?oc=5,뉴스포스트,Portal,
2026-04-02,2026-04-01,무신사,"무신사 스탠다드, 롯데몰 은평점 개장…서울 서북권 공략 속도 - 뉴스핌",https://news.google.com/rss/articles/CBMiXEFVX3lxTE85N19GMmd2V091YVQ1RDJRVGRKd3dkTmNwRThUb21qM2cwLTl1blBOQ1NmVExSd3JvNFpDSlVzT0N4Ujh1emlWQ1AydTFnTUtENW5XRUR3U2tGcDBM?oc=5,뉴스핌,Portal,
2026-04-02,2026-04-01,무신사,"무신사, ‘글로벌 패션 전문가’ 박창근 사외이사 선임 - 대한경제",https://news.google.com/rss/articles/CBMidEFVX3lxTFA0MTY2cXdic2VYUjdySXhDWnkzbXIzR2g2X2xmY0YxQ0dfellCREZDeEo2cWZ4UElCdDVIVEtuY3hZODlnYlJhYS1YaFlkZmc3eXJKNF9QMXBrNTl3OWdOS25kYzdpVS1aaU1kLUp6dWpFcVM0?oc=5,대한경제,Portal,
2026-04-02,2026-04-01,무신사,"무신사, 박창근 사외이사 신규 선임… “글로벌 패션 전문 경영인” - 동아일보",https://news.google.com/rss/articles/CBMidkFVX3lxTE1Tdm0xdkxtVjhlZG0waTdFa2p2Z1dLUTZfRUU5cWxUWDlMS0ZuWkhkYTgwb2xDQWZTN2pzQVB2VmNwbkVqX1lNajZ4V1YzTklFdWRLMW10MjdtSDc4MG91dS1VM2xudjdidHJZQjlVVzlzMEdLU3fSAWZBVV95cUxOV1NYRWJpbENCanZ0c3c3MXJ5LUpyQmtqOEkxUmFMdm1nOExobUZWSWxVT3p0bjI5TTF0QzFPeGd6Q3R4aTBpWDYzd0hGakdpeWw4d0h5SndqWGhuTGJPN2dYcElic1E?oc=5,동아일보,Portal,
2026-04-02,2026-04-01,무신사,"무신사, 박창근 사외이사 선임…""글로벌 진출 기여 기대"" - 디지털투데이",https://news.google.com/rss/articles/CBMic0FVX3lxTFBsZ1pUNjZDaWRGc242VlRITTQ3bzhUSmU5YmVxakVtczZ3V0c3ZzkzRFJtRzU1RUhXNVV1RkVLNzJSemFHcENPV016STNXeE9MYjRFcngza1Z5bWdadDZ6ZlJpUjlkMXl5Snc1TlhNZmEzT28?oc=5,디지털투데이,Portal,
2026-04-02,2026-04-01,무신사,"무신사, 지난해 패션비즈 인수 - 매일경제",https://news.google.com/rss/articles/CBMiVkFVX3lxTE5tdEdDMW1xNE42NGp5ZFZ1RzdUTk9vakZWd1EtM3B5SVhnOTMzUkdFZWVBd3kzTk9ESjJLM0wyRWxzcHRVbUZpanc2ckxWLUsycVc5Y3Fn?oc=5,매일경제,Portal,
2026-04-02,2026-04-01,무신사,"무신사, 패션 전문가 박창근 사외이사 영입 - 매일일보",https://news.google.com/rss/articles/CBMiZEFVX3lxTE44NVYxaFFuVVdCdmFJUS1CTUlPZl9xSGI1cDdSdzdUSW1rMkdWVEFWa2puUjlqemY0VXFYMG56d2ZRcFNRQzBxVW5XMENMc3dCc0dxa1QyTTVPZko3elZkX1lLODY?oc=5,매일일보,Portal,
2026-04-02,2026-04-01,무신사,"무신사, 조남성 대표 등기이사로…상장 앞두고 이사회 체제 정비 - 블로터",https://news.google.com/rss/articles/CBMiaEFVX3lxTE5Nd1dGR0dSZGxUNGdNWlJiZ29HNWs1LVpOYS1NR3gtXzZLUXlUZFFFdnlGVHNvaGEzaDRPc01EZmM4VE1lMnM2S05sMF9IdkFoTnkzNXZVRlJuSXdBbVRCNVV3ZnU4UGMy0gFsQVVfeXFMT2JBN3Roc3VqQmFaSGlrOWNhaUFpWE9lMlZXbnRtSDVKc0tBUlp4QVdQZmp2bXp4WEk1eEFHd0NYTWhZX2FHT0piTmRKMWFNS0RlRC1Xd2gzUUQ2Mlhkb0kxZkdiS1phelFnTkV4?oc=5,블로터,Portal,
2026-04-02,2026-04-01,무신사,"무신사 스탠다드, '롯데몰 은평점' 개점 - 서울파이낸스",https://news.google.com/rss/articles/CBMiakFVX3lxTE1vSFQzVVhUVGV0ZGh2NlljNjhwY0R0b1ZzTExxaXRjcVF6WXV1R29iMGRpa1NZQy15MDJIX1lrN1B0U1R0VUdnUUdGb2FCWTRXTUVVeHVJRW9vLUJpWUlVcXlENmgwNFd3RVE?oc=5,서울파이낸스,Portal,
2026-04-02,2026-04-01,무신사,"무신사, '글로벌 패션 전문가' 박창근 사외이사 선임 - 아이뉴스24",https://news.google.com/rss/articles/CBMiTEFVX3lxTE1BWnM3dWV4dDFTdGk4TXJfM3BkLVdmTVNqLXkzX29kbUU1b0ZNR1YwOFBadXRnLU02VVIyTTR4LS1tRmZVd2lmTEQ5Ry0?oc=5,아이뉴스24,Portal,
2026-04-02,2026-04-01,무신사,"무신사, 여성 패션부터 뷰티까지…봄 쇼핑 수요 잡는다 - 아주경제",https://news.google.com/rss/articles/CBMiWkFVX3lxTE9qMV9CTkVtZGtVWGpITWZheWlTWWY2c2R6ejRKanJyeU4wMTdKeVJlMnJzY3I0NGJpTFhrdHkweFBTVldlSExSX1ZWZmtGcGVMS0tGMndOUkJBUdIBWEFVX3lxTE1wRmZCM2xYMzlSdkZya3FMZWhKLTUzMVhxc1ZMV2Q4UVNDalVSa0dURHhabG1lVEJvcWRUYXYyMFEtUW95dzFkVHFpeGpveGlaN1BFTTVYaF8?oc=5,아주경제,Portal,
2026-04-02,2026-04-01,무신사,"무신사 스탠다드, 롯데몰 은평점에 새 매장…서울 서북권 공략 - 연합뉴스",https://news.google.com/rss/articles/CBMiW0FVX3lxTE54Nlp5QXJDTEs5anRsUFJ4VzRFYWYyOFUzNlAtWVZkNHNadm84MmtGcW02aHVOQW1JdGVwd1ZqTjFpUzc2SWFia1BVZ2lpdzM1bFRuUTBWSm52bU0?oc=5,연합뉴스,Portal,
2026-04-02,2026-04-01,무신사,"무신사, '패션 전문가' 박창근 사외이사 신규선임 - 지디넷코리아",https://news.google.com/rss/articles/CBMiVkFVX3lxTE9YU0NfbmR5T1BJblFYODZHQ3FtZlpxZGNOOXUyeXB2YzI1WlNzYm9xSUEyV0lZR1B0RENUc3FPQ1pBdXlERHRaR0VpSTZLMHVUa05Bam1B?oc=5,지디넷코리아,Portal,
2026-04-02,2026-04-01,무신사,"무신사 스탠다드, 서울 서북권 수요 공략..롯데몰 은평점 오픈 - 한국정경신문",https://news.google.com/rss/articles/CBMiUkFVX3lxTE1XN0lZd2JudWF6cU96WHg4S2lTQ0xKV2V5dnp5enpWTmJiLWxEZWZjRl9xMzZ2N24tYjdYTXRGMUNXMDlVcXptS0JwWEU2dVNRNXc?oc=5,한국정경신문,Portal,
2026-04-02,2026-04-01,무신사,무신사 '글로벌 패션 전문가' 박창근 사외이사 선임 - 현대경제신문,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE16X1h6MHAzcDJGMXZvRnp0MU1KV1lpa3plNDNXYmhTTDJUQmZNb3NHWkJuYmF4TVdvUWZMdDdCbngzN0ZudzhXYkZHdW00eHZBSk52THhvUkZtZDlPa2VqOUlnNDQ0bnfSAWtBVV95cUxPdDBGamwzRzlmQWRqNk9kRDdDWU9yZGtSYTMyYWtETjUyR1FTRzYtN0lINmFxZ01YSlhrdnhOSWl5NG9VTVlNNHdEZDV1QWl6emc0eHVCZ3FRT2tQa21PUXZUa3ZkTlVkSE1WWQ?oc=5,현대경제신문,Portal,
2026-04-02,2026-04-01,산업부,"산업부 ""UAE 원유 2400만 배럴, 일부 국내 도착···순조롭게 도입 중"" - 서울파이낸스",https://news.google.com/rss/articles/CBMiakFVX3lxTFBhUTZQdEZxZXdUMDRIRjhqdzdkVXYtcUt3OExjclRRejljLXBVZXM4UDdGYW9QR2drTnBXLVJ2NVZNWk8tZjJKTmNqVUpZV2pBZS1waWNmQnVJWXI2VjhFOEpNaDFzU2JpZ1E?oc=5,서울파이낸스,Portal,
2026-04-02,2026-04-01,산업부,"산업부, 전한길뉴스 등 경찰 고발···""비축석유 관련 허위사실 유포"" - 서울파이낸스",https://news.google.com/rss/articles/CBMiakFVX3lxTE1Zc2ZzeVBLNGdLQ1BRcUYtR0R5ZzFpR0NFanBma1V2ZzdXU2lWWXl6VU1JQjF5bm5YWFI1VW81MFo2UTc4WWd6WHhYTXRiYmc4TzU5Z1pZV0RJTFNiNTRKcGdudDl5TjhfTHc?oc=5,서울파이낸스,Portal,
2026-04-02,2026-04-01,섬산련,섬산련 상근 부회장 이재근 산업부 국장 내정 - itnk.co.kr,https://news.google.com/rss/articles/CBMiZ0FVX3lxTFBHd0ZiT2hhMmRJMGp6b25tbTJRZHh0MW9RYWZydFJvTWVsUkVmZ2h1eUstZlVDaElSc2dqSlQ4SDZfcGloTUZTbExIRUVOeWN4elIwWXZxRW5UanhnbUo2WmRtZUNPbEE?oc=5,itnk.co.kr,Portal,
2026-04-02,2026-04-01,섬유개발연구원,"‘현장 전문가’ 서봉준 동림유화 대표이사, 섬유패션정책연구원 제4대...",http://www.beyondpost.co.kr/view.php?ud=20260401173232901218ef25b590_30,네이버 뉴스,Portal,
2026-04-02,2026-04-01,섬유개발연구원,"광통신·광케이블·광섬유 관련주, '봄바람 살랑살랑' 대한광통신·한국...",http://www.finomy.com/news/articleView.html?idxno=252483,네이버 뉴스,Portal,
2026-04-02,2026-04-01,섬유개발연구원,섬유패션정책연구원 4대 이사장에 서봉준 대표,http://www.apparelnews.co.kr/news/news_view/?idx=224349,네이버 뉴스,Portal,
2026-04-02,2026-04-01,섬유개발연구원,"한국섬유소재연구원, 제8대 이사장에 신일호 대표 선임",http://okfashion.co.kr/detail.php?number=63441&thread=81r46,네이버 뉴스,Portal,
2026-04-02,2026-04-01,섬유산업연합회,"나들이부터 비즈니스까지 …올젠, 4050 남성 봄 룩북 공개",https://www.hankyung.com/article/202604010747g,네이버 뉴스,Portal,
2026-04-02,2026-04-01,섬유산업연합회,봄 패션 큰손은 40·50 남성···시장 판도 흔든다,http://www.enewstoday.co.kr/news/articleView.html?idxno=2413773,네이버 뉴스,Portal,
2026-04-02,2026-04-01,섬유산업연합회,"올젠, 26SS 룩북 공개…T.P.O 스타일 제안",https://www.pinpointnews.co.kr/news/articleView.html?idxno=441859,네이버 뉴스,Portal,
2026-04-02,2026-04-01,섬유산업연합회,"올젠, 상황별 스타일 담은 2026 S/S 룩북 공개",https://www.fashionbiz.co.kr/article/225066,네이버 뉴스,Portal,
2026-04-02,2026-04-01,영원무역,61개 패션·섬유 상장사 2025년 실적…3高 영향에 '사실상 역성장',http://www.apparelnews.co.kr/news/news_view/?idx=224340,네이버 뉴스,Portal,
2026-04-02,2026-04-01,코오롱,[인물+] '실적 부진' 코오롱FnC 김민태 대표의 역할 - shinailbo.co.kr,https://news.google.com/rss/articles/CBMicEFVX3lxTFBlT3paVjdzSEkwMWZsV3BZOUJ1dkF1S0k0cnVBbTY5NFJjTi0zZV9HMWVxVDgtY0NaZldRYldrVkp1NFozekRDY19lQ1NGT0xDUHFCT2MyUFVVWTRWck9jYUZzMHZGLUhrNmpHSUJaWWg?oc=5,shinailbo.co.kr,Portal,
2026-04-02,2026-04-01,코오롱,"코오롱FnC 헬리녹스 웨어, 봄 맞아 경량 아우터 출시 - v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTE4xTkVIU1F5MUc4ZGJLbzhPUjNya0t5UjV6ODlENEJNYUFaWGNTanlpOTNUQ2F3T3UyZC1tNDdmeE9XbmMzTEVwOFhfakxBT28?oc=5,v.daum.net,Portal,
2026-04-02,2026-04-01,코오롱,"코오롱FnC 헬리녹스 웨어, 봄 맞아 경량 아우터 출시 - 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE9sRFpBU29zU2UweXhFcHhBcG9nZURQUzJkVkJJcHVFVDRKRm9PdWNwbHFOLVBKazF0LXR5QzNOZ21ReGlXRkZ1eXJrS1dQZ0g5a0Zr?oc=5,네이트,Portal,
2026-04-02,2026-04-01,코오롱,"코오롱글로벌, 풍력 민간 가상전력구매계약 개시 - 서울파이낸스",https://news.google.com/rss/articles/CBMiakFVX3lxTE80QjViTDlZLTlLTklwQWZZUC1tU3lBd1dCdlV1M0hmbGFnZElHY3hNX3R2SGV5TGxidTd4NDgtWUwxQWYyQjB4SERVMmctTEJzQVFfU1F5b0tKeDJRa3lIckFvSTE3Zi1PcWc?oc=5,서울파이낸스,Portal,
2026-04-02,2026-04-01,패션협회,"K-패션의 인공지능 전환 가속화, 패션AI얼라이언스 전략적 협업 구축 - TENANT news",https://news.google.com/rss/articles/CBMiTEFVX3lxTFB4WXlzMWlSRlBoS3loeW1NdGZxcnMtOW5neExMMVFROVhMbWE5TXVFMEtOU2FXVEVDTG5DM1pnU19VNkUwSGtIS3ZwbjM?oc=5,TENANT news,Portal,
2026-04-02,2026-04-01,패션협회,‘2026 K-패션갈라쇼콘테스트’ 개최…5월 29일 디노체컨벤션 - v.daum.net,https://news.google.com/rss/articles/CBMiRkFVX3lxTFBmRm1LRDFRZWg3U0JZWGRfWndWYm55di1WTXFUWE5SM19wNHdWTmJuWnE0R1BwU0JrQ2Q0aElDcnFySVJXT0E?oc=5,v.daum.net,Portal,
2026-04-02,2026-04-01,패션협회,"악어가죽 가방 브랜드 ‘알렉산더페리’, 브랜드데이 패션쇼 개최 - v.daum.net",https://news.google.com/rss/articles/CBMiS0FVX3lxTE96MG8xaGdjeGJwNnJUNmJtanAya0UwMkxLNWxoMXFoNWJ6ajU2Zm9BNHJNeGdlWDZyVlZjYjV3UUxsS1N5TnNFakg2Yw?oc=5,v.daum.net,Portal,
2026-04-02,2026-04-01,패션협회,"악어가죽 가방 브랜드 ‘알렉산더페리’, 브랜드데이 패션쇼 개최 - v.daum.net",https://news.google.com/rss/articles/CBMiRkFVX3lxTE42TG9pd1dZQ01adnZsZ0ZDYWM4RG9WSjlKUTZtcTRHYkhTU1BtY3J0UFhSNVVKZldsMkd4TjFFQXNVOHlYWGc?oc=5,v.daum.net,Portal,
